ID,ACTIVITY_UUID,GROUP_UUID,DESCRIPTION,FOR_COORDINATION,SECTION_UUID,PHASE_NAME,ORG_UNIT_CODE,ORG_UNIT_TYPE,STATUS,CONTRIBUTION_TYPE
3e1b7e4e-7884-4abd-a8a6-85e421b9d4ab,a6bd2703-7d9c-4115-bb45-cea9b30e90b4,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Safety validation,0,,Commissioning,HSE-OHS,GROUP,A,Other
20a41b77-7ec0-402e-94a7-66db7a4033cb,a9795fc3-211a-4de4-92db-3f3f92911a7f,9a7f2c0d-76f3-4679-98b9-a46731057a19,,1,,,EN-AA,GROUP,A,Other
a588955c-5777-45ef-add5-7d10f0b10c4d,a9795fc3-211a-4de4-92db-3f3f92911a7f,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,"Treatment of DIC, DIF, Power Supply Request. Planning of EN/EL intervention. Agreement with BE-ICS on planning and payment schedule.",0,adae5ab2-9b4c-415b-af16-324a6b686ad9,Preparation,EN-EL-CS,SECT,A,Other
f4e66be7-6d9d-411b-95b7-563aa649a239,a9795fc3-211a-4de4-92db-3f3f92911a7f,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,"Control cabling, power supply, fibre optics if needed",0,adae5ab2-9b4c-415b-af16-324a6b686ad9,Installation,EN-EL-CS,SECT,A,Other
79953c85-9831-4a13-8bb0-73ece0a535d5,aa9648d0-e2ce-4344-9dc4-99afe0df767e,79072ccc-eae6-4839-8cba-658b5f4f4740,,1,,,BE-ICS,GROUP,A,Other
8c399c76-e0dd-4dfd-a543-6d81d9de5eeb,ad4e0940-5e2f-47af-bf26-3b28fe1076cc,79072ccc-eae6-4839-8cba-658b5f4f4740,,1,,,BE-ICS,GROUP,A,Other
535dad27-7e66-4688-b424-bc4382035f54,ad68760a-c262-448b-8950-9f4742d9034f,189b7989-6957-415a-ae80-285adf8a14e2,,1,,,TE-CRG,GROUP,A,Other
9c8b5515-356e-41bb-912a-c447cc4106f1,ad971a1f-33ef-491c-b70d-7e4433b645c7,47141482-7af2-46b7-8265-bc30da38aaa8,,1,,,IT-CS,GROUP,A,Other
ac2b0417-5e05-4685-abb7-c83908c5d0a2,608b1bdd-cd36-4545-9d1b-f86edbe3f2b9,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Electrical lock-out
1150a648-8930-443a-861f-e3b18fdd0544,19094632-91de-4a02-b3b7-76b1ee9f1264,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Electrical lock-out
c2908464-f3c3-41bc-8658-ce8958a92479,93c0ffbe-c00c-40d8-80e8-2e088fc41867,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Electrical lock-out
5a1d785c-dea7-4543-b9e4-442764260e7e,f939d25b-05d1-45b9-a245-63e25c278e51,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Electrical lock-out
e25cefa5-e5c4-4fd0-a60c-c33055a566db,ae7b2839-5752-4c0c-85ea-bc082db301c2,79072ccc-eae6-4839-8cba-658b5f4f4740,,1,,,BE-ICS,GROUP,A,Other
2bf07c1e-6edc-4af6-9ba4-8b4b1b0ccb06,aeda928d-f2d8-4f61-a8cd-db6604c84ed7,79072ccc-eae6-4839-8cba-658b5f4f4740,,1,,,BE-ICS,GROUP,A,Other
a42ccc66-5270-4310-91fa-f0e4fb328ed0,aefea290-ebaf-4b94-ba37-73c4e82762be,eb22a561-2cf4-47cc-bc71-8124f8a5314f,,1,,,TE-MPE,GROUP,A,Other
8ff8db42-01fa-4cb3-9db2-32d5c194e6db,aefea290-ebaf-4b94-ba37-73c4e82762be,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,Participation to preparation of infrastructure required for IGBT Energy Extraction systems,0,,Preparation,EN-EL,GROUP,A,Other
84a26749-b32b-49be-9c30-a88a46d32999,b8cbc58d-a247-436b-862f-fdef13383b6b,a21229b0-b644-4314-bc90-36e0f6f8f537,"Test and commmissioning of services under Group's responsibility where present, support for experimental area facilities",0,,Commissioning,BE-EA,GROUP,A,Other
7396b9fb-8af7-45b9-a5e3-c49ec9cd5826,b8cbc58d-a247-436b-862f-fdef13383b6b,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,Test and commmissioning of services under Group's responsibility where present,0,,Commissioning,EN-EL,GROUP,A,Other
63dbb14f-1673-4e7e-86f1-1e5e37fbf7be,b8cbc58d-a247-436b-862f-fdef13383b6b,eb22a561-2cf4-47cc-bc71-8124f8a5314f,Test and commissioning of services under group's responsibility where present,0,,Commissioning,TE-MPE,GROUP,A,Other
01f5ac97-501f-4418-9f88-7102393f8d19,b8cbc58d-a247-436b-862f-fdef13383b6b,a5b4d6f8-ef47-4178-8f4f-1f708796d97e,Test and commissioning of services under Experiment's responsibility where present,0,,Commissioning,EP-LBO,GROUP,A,Other
3c4709e6-2f87-4210-b1a2-b393d4e3531c,b8cbc58d-a247-436b-862f-fdef13383b6b,1e0903c6-33e8-41c2-ace7-322251906f1b,Test and commissioning of services under Experiment's responsibility where present,0,,Commissioning,EP-AIO,GROUP,A,Other
6f29725d-d129-497c-891f-6cf73969e923,b8cbc58d-a247-436b-862f-fdef13383b6b,c27d157e-86fb-49b0-aedb-c7c4cd333978,Test and commissioning of services under IT Department's responsibility where present,0,,Commissioning,IT-CF,GROUP,I,Other
d247332e-2b3f-4c56-8b07-7218a98e6fce,b8cbc58d-a247-436b-862f-fdef13383b6b,a3373dc0-7259-4459-9a06-8f2f28ecfd9e,Test and commissioning of services under Experiment's responsibility where present,0,,Commissioning,EP-ADO,GROUP,A,Other
e0c83f63-011c-4a8b-99f1-da4e679f8b1e,b8cbc58d-a247-436b-862f-fdef13383b6b,2914bebb-400c-43d4-aa91-49bb5c4d2b0a,Test and commissioning of services under Department's responsibility,0,,Commissioning,SCE-SAM,GROUP,A,Other
d6f9bb4a-f6d3-42ba-b625-8601c5da7c61,b8cbc58d-a247-436b-862f-fdef13383b6b,a3c7195c-c4b3-49eb-b459-3963d9a4c59e,Test and commissioning of services under non LHC Experiment's responsibility where present,0,,Commissioning,EP-SME,GROUP,A,Other
bcae8d7e-0885-4a38-a9a8-9917f10befc9,b8cbc58d-a247-436b-862f-fdef13383b6b,55273ea0-248a-41f7-b3d6-b9e03dc7141f,Test and commissioning of services under group's responsibility where present,0,,Commissioning,SY-RF,GROUP,A,Other
ba7f894f-9ea1-4222-aaad-0c87eeca68cd,b8cbc58d-a247-436b-862f-fdef13383b6b,3c684b54-021d-469a-9ce9-7090dd3fd714,Test and commissioning of services under Experiment's responsibility where present,0,,Commissioning,EP-CMX,GROUP,A,Other
377e931f-d9e6-4329-b089-89a99a2cd674,b8cbc58d-a247-436b-862f-fdef13383b6b,acf7a512-bb71-49f1-8e64-127efe59ca80,Test and commissioning of services under group's responsibility where present,0,,Commissioning,SY-EPC,GROUP,A,Other
acca4dc8-a764-4629-a1d0-87d7c18f5d2f,b8cbc58d-a247-436b-862f-fdef13383b6b,6c347690-982c-4153-80ac-5fdf9f39b2e2,Test and commmissioning of services under Group's responsibility where present,0,,Commissioning,EN-CV,GROUP,A,Other
6487adae-9f9e-4755-915c-ad3f03e6f016,b9de5988-0670-421d-9f55-db73e8fc7c37,55b6690d-1b7f-42d6-8201-9fccb351667a,,1,,,SY-ABT,GROUP,A,Other
bf40d714-ffeb-4fdb-8369-476b8003c63c,b9de5988-0670-421d-9f55-db73e8fc7c37,f7193902-20e6-421d-996a-4580547d9933,Integration of activity in Global Coordination Planning,0,db34872b-2dc0-421f-bd84-2e7e2a3ffdc2,Preparation,EN-ACE-OSS,SECT,A,Other
6c30c43b-dfce-4e39-aa6b-f26325044c37,b9de5988-0670-421d-9f55-db73e8fc7c37,250f7968-d538-4a82-bc09-fde5b91254a2,Survey and alignement for the beam dismantling,0,,Preparation,BE-CEM,GROUP,A,Other
9c3d5f37-564e-4957-a946-a55f8731603a,b9de5988-0670-421d-9f55-db73e8fc7c37,a4610065-36e3-44bc-9657-0ffe487ee28f,Cables identification and equiments lock-out.,0,,Preparation,TE-MSC,GROUP,A,Other
cd0155a4-b686-4ca0-9e97-80ebf8b4992b,b9de5988-0670-421d-9f55-db73e8fc7c37,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Cables identification and lock-out preparation.,0,,Preparation,TE-VSC,GROUP,A,Other
dd4c4201-baf1-417a-ae68-ba89107cde04,b9de5988-0670-421d-9f55-db73e8fc7c37,844daf98-ad1d-45c3-ada2-827c73fe1f5e,Cables identification and equiments lock-out.,0,,Preparation,SY-BI,GROUP,A,Other
4b8a31e8-0f8e-4890-af98-3d49cb88162b,b9de5988-0670-421d-9f55-db73e8fc7c37,773c574a-3205-4ca4-8062-aee43473d967,Assessment of the radiation level of the worksite. Control of the absorbed dose during Beam dismantling,0,,Preparation,HSE-RP,GROUP,A,Other
d3758671-476b-42b3-b713-0e9f3b19cdc3,b9de5988-0670-421d-9f55-db73e8fc7c37,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Onsite transport and handling during the beam dismantling,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Preparation,EN-HE-HH,SECT,A,Other
c749ed49-d748-443b-928f-c55aaf3c05e0,b9de5988-0670-421d-9f55-db73e8fc7c37,eb22a561-2cf4-47cc-bc71-8124f8a5314f,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,7fffd2e7-8489-45eb-a227-2b9402ffee41,Installation,TE-MPE-MI,SECT,A,Other
6cee130c-7700-421d-ba11-7cf57c8690e7,b9de5988-0670-421d-9f55-db73e8fc7c37,773c574a-3205-4ca4-8062-aee43473d967,Assessment of radiation level of the worksites . Control of absorbed doses and waste management,0,,Installation,HSE-RP,GROUP,A,Other
d21fd76a-4d22-4cf0-b970-e7a2c873f8e1,b9de5988-0670-421d-9f55-db73e8fc7c37,55b6690d-1b7f-42d6-8201-9fccb351667a,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,a0e0e19b-5808-4bfc-b0cf-a8f9be931661,Installation,SY-ABT-BTE,SECT,A,Other
1838600c-01fb-4388-8c88-ac4ed6a2381e,b9de5988-0670-421d-9f55-db73e8fc7c37,f7193902-20e6-421d-996a-4580547d9933,Planning and activity coordination.,0,db34872b-2dc0-421f-bd84-2e7e2a3ffdc2,Installation,EN-ACE-OSS,SECT,A,Other
ae5e91c6-6bd8-4bd0-9b87-7f1865d07531,b9de5988-0670-421d-9f55-db73e8fc7c37,55273ea0-248a-41f7-b3d6-b9e03dc7141f,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,3bbd2b02-eaa2-4cbf-bd21-651580e690ae,Installation,SY-RF-AC,SECT,A,Other
8e5df305-efe9-48d3-874b-47156f5b0479,b9de5988-0670-421d-9f55-db73e8fc7c37,0374b2d1-3cf0-49f1-9f5d-c3c83610a0b6,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,,Installation,SY-STI,GROUP,A,Other
667649f8-471a-4632-af18-d73b5997544e,b9de5988-0670-421d-9f55-db73e8fc7c37,844daf98-ad1d-45c3-ada2-827c73fe1f5e,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,,Installation,SY-BI,GROUP,A,Other
a41cffb0-38bd-41e2-b3c1-f5f89e48f690,b9de5988-0670-421d-9f55-db73e8fc7c37,9a7f2c0d-76f3-4679-98b9-a46731057a19,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,ed1dc232-682a-4384-b12c-126048fb6b7d,Installation,EN-AA-AC,SECT,A,Other
eab90a88-709b-47d4-b28d-398cb127cbc3,b9de5988-0670-421d-9f55-db73e8fc7c37,6c347690-982c-4153-80ac-5fdf9f39b2e2,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,,Installation,EN-CV,GROUP,A,Other
871b97b6-268f-4b90-990b-947f64146e92,b9de5988-0670-421d-9f55-db73e8fc7c37,a4610065-36e3-44bc-9657-0ffe487ee28f,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,,Installation,TE-MSC,GROUP,A,Other
cfdf41b8-dbbd-495e-8f39-dfeca11f13b8,b9de5988-0670-421d-9f55-db73e8fc7c37,47141482-7af2-46b7-8265-bc30da38aaa8,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,,Installation,IT-CS,GROUP,A,Other
1fea6fcd-5db3-4743-b1c6-76f7ced2181c,b9de5988-0670-421d-9f55-db73e8fc7c37,250f7968-d538-4a82-bc09-fde5b91254a2,"Equipments Lock-out, verification of cables and reception after EN/EL tests",0,13ac3f77-7537-41c7-a3eb-8002608cb8cc,Installation,BE-CEM-IN,SECT,A,Other
02b2258e-f58d-4d9c-9a86-d67007bbd887,b9de5988-0670-421d-9f55-db73e8fc7c37,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Identification and validation of cables and reception after EN/EL tests,0,,Installation,TE-VSC,GROUP,A,Other
08bef842-7ad2-4402-a19f-8c2b7d14e233,b9de5988-0670-421d-9f55-db73e8fc7c37,844daf98-ad1d-45c3-ada2-827c73fe1f5e,Contribute to the beam remounting,0,,Commissioning,SY-BI,GROUP,A,Other
ec484f86-d028-4ff3-9908-db74045778ff,b9de5988-0670-421d-9f55-db73e8fc7c37,8365620a-eb50-4bb0-85bf-90c5d6f034a2,Survey and alignement for the beam remounting,0,,Commissioning,BE-GM,GROUP,A,Other
f5436d5f-329e-494e-a605-1989dcaa28d0,b9de5988-0670-421d-9f55-db73e8fc7c37,a4610065-36e3-44bc-9657-0ffe487ee28f,Contribute to the beam remounting,0,,Commissioning,TE-MSC,GROUP,A,Other
54a66008-53ea-40f3-98f3-18f4d18a90b4,b9de5988-0670-421d-9f55-db73e8fc7c37,773c574a-3205-4ca4-8062-aee43473d967,Assessment of the radiation level of the worksite. Control of the absorbed dose during Beam remounting,0,,Commissioning,HSE-RP,GROUP,A,Other
0a020462-377e-49bb-9d56-b9ec373516af,b9de5988-0670-421d-9f55-db73e8fc7c37,55b6690d-1b7f-42d6-8201-9fccb351667a,Contribute to the beam remounting,0,7765c648-c691-4c25-81a4-4bde83886dea,Commissioning,SY-ABT-SE,SECT,A,Other
eec44ca5-911d-4370-a94a-a050ddf80629,b9de5988-0670-421d-9f55-db73e8fc7c37,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Onsite transport and handling during the beam remounting,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Commissioning,EN-HE-HH,SECT,A,Other
9bf3ddf8-1b28-454e-9912-ba854655fb38,b9de5988-0670-421d-9f55-db73e8fc7c37,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Contribute to the beam remounting,0,,Commissioning,TE-VSC,GROUP,A,Other
32c642a9-1aaa-4420-8042-f74d189a7255,bd8e694c-bf58-4d6f-aebf-2f0a5ad140a2,55273ea0-248a-41f7-b3d6-b9e03dc7141f,,1,,,SY-RF,GROUP,A,Other
16dde7e7-ac7e-4f93-a5f2-5e5a486e9545,bd8e694c-bf58-4d6f-aebf-2f0a5ad140a2,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,RF and vacuum controls cabling for M9 bunker,0,,Installation,EN-EL,GROUP,A,Other
f8924dfa-3fec-48ec-9185-96d58485e5eb,be112029-bd6d-410b-95d4-8054e2f599e9,79072ccc-eae6-4839-8cba-658b5f4f4740,,1,,,BE-ICS,GROUP,A,Other
2f59b401-c075-4d06-8e44-4dd0216b0cc0,be43f372-40c0-4fd2-aac2-db7fb23798d2,f7193902-20e6-421d-996a-4580547d9933,,1,,,EN-ACE,GROUP,A,Other
3c7211d7-ce9e-491f-8ee7-fff3a868d9f9,be43f372-40c0-4fd2-aac2-db7fb23798d2,55273ea0-248a-41f7-b3d6-b9e03dc7141f,identification of your cables,0,,Preparation,SY-RF,GROUP,A,Other
44b25a38-f01a-4680-bb9a-251d6b9c22b8,be43f372-40c0-4fd2-aac2-db7fb23798d2,acf7a512-bb71-49f1-8e64-127efe59ca80,identification of your cables,0,,Preparation,SY-EPC,GROUP,A,Other
6cd8be63-813d-40cb-bf96-2447f309e49e,be43f372-40c0-4fd2-aac2-db7fb23798d2,6c347690-982c-4153-80ac-5fdf9f39b2e2,identification of your cables,0,,Preparation,EN-CV,GROUP,A,Other
1026c6b1-84f3-4996-8264-563f4373e6e4,be43f372-40c0-4fd2-aac2-db7fb23798d2,773c574a-3205-4ca4-8062-aee43473d967,Support for dose rate evaluation,0,,Preparation,HSE-RP,GROUP,A,Other
da3452b5-f349-4e98-9b99-00c036b928b8,be43f372-40c0-4fd2-aac2-db7fb23798d2,9a7f2c0d-76f3-4679-98b9-a46731057a19,identification of your cables,0,ed1dc232-682a-4384-b12c-126048fb6b7d,Preparation,EN-AA-AC,SECT,A,Other
0ac39cd0-19dd-4672-b69e-2a2228e8c4b1,be43f372-40c0-4fd2-aac2-db7fb23798d2,55b6690d-1b7f-42d6-8201-9fccb351667a,identification of your cables,0,,Preparation,SY-ABT,GROUP,A,Other
bc439a13-fa88-4e3b-b7fa-003fefa9b021,be43f372-40c0-4fd2-aac2-db7fb23798d2,4cc8b59f-4e50-4145-9cad-dacd4e4c1c29,identification of cables in function,0,,Preparation,BE-OP,GROUP,A,Other
b7ce2d97-3102-4ccb-b8cb-b272a5c50c52,be43f372-40c0-4fd2-aac2-db7fb23798d2,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,Decabling teams and identification of your cables (network + safety light...),0,,Preparation,EN-EL,GROUP,A,Other
7688ad47-2000-472b-8090-7a900b29f0bb,be43f372-40c0-4fd2-aac2-db7fb23798d2,a4610065-36e3-44bc-9657-0ffe487ee28f,identification of your cables,0,,Preparation,TE-MSC,GROUP,A,Other
796e6097-513d-44e0-92ff-d54c2a8b41d3,be43f372-40c0-4fd2-aac2-db7fb23798d2,eb22a561-2cf4-47cc-bc71-8124f8a5314f,identification of your cables,0,,Preparation,TE-MPE,GROUP,A,Other
95bd1485-3a55-455c-b28f-f0419fccebfc,be43f372-40c0-4fd2-aac2-db7fb23798d2,47141482-7af2-46b7-8265-bc30da38aaa8,identification of your cables,0,,Preparation,IT-CS,GROUP,A,Other
2dc3f269-cdee-4182-92f7-c10949b9b653,be43f372-40c0-4fd2-aac2-db7fb23798d2,250f7968-d538-4a82-bc09-fde5b91254a2,identification of your cables,0,13ac3f77-7537-41c7-a3eb-8002608cb8cc,Preparation,BE-CEM-IN,SECT,A,Other
9571b1e2-81fa-4212-b8a9-98145bcdf924,be43f372-40c0-4fd2-aac2-db7fb23798d2,844daf98-ad1d-45c3-ada2-827c73fe1f5e,identification of your cables,0,,Preparation,SY-BI,GROUP,A,Other
22e15195-a4a5-426f-ac4c-7b4fa618ef00,be43f372-40c0-4fd2-aac2-db7fb23798d2,68e4b8f0-0990-4afe-9535-3b0e31a4e740,identification of your cables,0,52676cd8-cf43-4b89-a47e-a30af2a0a70d,Preparation,TE-VSC-ICM,SECT,A,Other
eb369bb7-a9e2-4e02-9bb7-37439d93e897,be43f372-40c0-4fd2-aac2-db7fb23798d2,250f7968-d538-4a82-bc09-fde5b91254a2,identification of your cables,0,,Preparation,BE-CEM,GROUP,A,Other
ac484fc0-1849-4a05-a806-a34a8708bace,bf44c8ba-b840-4320-a4ab-93b8772f2e09,3c684b54-021d-469a-9ce9-7090dd3fd714,,1,,,EP-CMX,GROUP,A,Other
4df81df8-d4fa-48d1-a024-bc6416940a60,bf44c8ba-b840-4320-a4ab-93b8772f2e09,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,General EN-EL questions,0,,Preparation,EN-EL,GROUP,A,Other
a8dd6ffe-d9fd-4166-a969-4d47aabf4699,bf44c8ba-b840-4320-a4ab-93b8772f2e09,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,General EN-EL questions,0,,Installation,EN-EL,GROUP,A,Other
b2359c1d-69bf-4241-aad5-3c8c6dad19bd,bf44c8ba-b840-4320-a4ab-93b8772f2e09,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,General EN-EL questions,0,,Commissioning,EN-EL,GROUP,A,Other
d97fe209-de7b-4dbf-a967-66fc8c9be2c0,bf5d929c-3257-4e46-ab87-da9b1f74b050,acf7a512-bb71-49f1-8e64-127efe59ca80,,1,,,SY-EPC,GROUP,A,Other
dc609761-9b0d-4fd0-b051-3e45a8ffd032,bf5d929c-3257-4e46-ab87-da9b1f74b050,2914bebb-400c-43d4-aa91-49bb5c4d2b0a,Metallic Support Frame for the power converters,0,,Preparation,SCE-SAM,GROUP,A,Other
53a34b3b-1c8a-4e72-a898-0fd0e99706b7,bf5d929c-3257-4e46-ab87-da9b1f74b050,a4610065-36e3-44bc-9657-0ffe487ee28f,Supply and installation of DC cables,0,,Installation,TE-MSC,GROUP,A,Other
f64f3957-9e28-4413-b719-54ca094e35b8,bf5d929c-3257-4e46-ab87-da9b1f74b050,6c347690-982c-4153-80ac-5fdf9f39b2e2,Supply demineralized water for the cooling of the new converters,0,,Installation,EN-CV,GROUP,A,Other
7c5df426-083d-45d6-8b2b-ecd11bb80478,bf5d929c-3257-4e46-ab87-da9b1f74b050,a4610065-36e3-44bc-9657-0ffe487ee28f,Connect to the Magnet Protection System,0,,Installation,TE-MSC,GROUP,A,Other
48eeeda6-7c75-4b7d-97d8-e4aaacf728f7,bf5d929c-3257-4e46-ab87-da9b1f74b050,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Transport and Handling,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
e1c5cdb8-26f3-4c91-baed-722919017d01,bf5d929c-3257-4e46-ab87-da9b1f74b050,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,Supply AC distribution (Power + Cables),0,,Installation,EN-EL,GROUP,A,Other
08b01357-ccdc-4b79-b964-50944f8c400d,bf5d929c-3257-4e46-ab87-da9b1f74b050,250f7968-d538-4a82-bc09-fde5b91254a2,Connection to WordFip & Ethernet networks,0,13ac3f77-7537-41c7-a3eb-8002608cb8cc,Installation,BE-CEM-IN,SECT,A,Other
965b6f56-6419-4e10-a86f-f4c12089caba,bf5d929c-3257-4e46-ab87-da9b1f74b050,a4610065-36e3-44bc-9657-0ffe487ee28f,Commissioning Coordination,0,,Commissioning,TE-MSC,GROUP,A,Other
a6bcfce5-b7b1-4e8c-a891-1870467b6cd4,bfbacfab-68ab-4b86-8175-c7203a2ff840,6c347690-982c-4153-80ac-5fdf9f39b2e2,,1,,,EN-CV,GROUP,A,Other
e05deccc-36d7-4a8a-a4f2-f08aa2559c6e,bfbacfab-68ab-4b86-8175-c7203a2ff840,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,assessment of presence of asbestos,0,,Preparation,HSE-OHS,GROUP,A,Other
7b6f235c-6b19-4490-a69f-50aba94a0a0a,bfbacfab-68ab-4b86-8175-c7203a2ff840,773c574a-3205-4ca4-8062-aee43473d967,waste disposal of radioactive material,0,,Installation,HSE-RP,GROUP,A,Other
376ef3ff-28b5-4457-b9c3-944875c50498,bfbacfab-68ab-4b86-8175-c7203a2ff840,9da48bdd-d914-47f1-89b3-d14d1104e1b1,"handling of material, if needed.",0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
8e4a7a89-ef04-4411-80c2-b367afdf9fa5,bfbacfab-68ab-4b86-8175-c7203a2ff840,f2fa8353-5ffa-4562-a3fd-6e9ff054f910,x-ray test of welds,0,babc40fd-6e26-4170-8cb6-ac8fb070d4b9,Installation,EN-MME-MM,SECT,A,Other
f768917a-b6ab-4362-8e1b-8bee3ee1701c,bfbacfab-68ab-4b86-8175-c7203a2ff840,2914bebb-400c-43d4-aa91-49bb5c4d2b0a,Asbestos removal.,0,,Installation,SCE-SAM,GROUP,A,Other
d1fcd1a9-dee1-437e-beb3-0ef2b9ec76af,c045e3b8-eea6-4ed1-acc5-67f6c8e136ba,9a7f2c0d-76f3-4679-98b9-a46731057a19,,1,,,EN-AA,GROUP,A,Other
cfd430ff-ef57-4f03-b876-175019516bf5,c045e3b8-eea6-4ed1-acc5-67f6c8e136ba,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Safety Prescription based on fire risk analysis,0,99e82769-a594-41b9-a225-e0bc85cdf4eb,Preparation,HSE-OHS-IB,SECT,A,Other
b7ff339b-4324-4457-a4e9-8d1030c4b67a,c045e3b8-eea6-4ed1-acc5-67f6c8e136ba,e0bc528b-929c-46a4-95d2-8fa201dc28f1,Safety validation,0,522a6f07-3963-4ba6-8e0c-c6c05a2fda3f,Commissioning,HSE-FRS-CI,SECT,A,Other
c8008eab-4b19-418d-89e7-91e43e50f5f7,c10cef7b-0032-4315-9c1d-d283446c17c0,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,1,,,EN-EL,GROUP,A,Other
b969b59f-81fd-4a3f-a991-61cad9b0c38e,c10cef7b-0032-4315-9c1d-d283446c17c0,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,Preparation of the work,0,,Preparation,EN-EL,GROUP,A,Other
fcca9fcc-c273-4e31-a694-00de991da439,c10cef7b-0032-4315-9c1d-d283446c17c0,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,installation of electrical systems and cables,0,,Installation,EN-EL,GROUP,A,Other
936dc70c-f51c-4db3-8c69-4f9af6d187c4,c10cef7b-0032-4315-9c1d-d283446c17c0,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,Participation to commissioning tests,0,,Commissioning,EN-EL,GROUP,A,Other
6d4b03f5-bb06-4665-8f51-51b867f0b580,c11df889-da11-4981-b04a-c79c15bf280c,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Build and install the needed vacuum equipment,0,ca7bdb10-0b02-4d46-8cd3-099be9e45785,Installation,TE-VSC-BVO,SECT,A,Other
e60b3f7c-96a2-4926-97a6-4c65de063f04,c11df889-da11-4981-b04a-c79c15bf280c,a21229b0-b644-4314-bc90-36e0f6f8f537,,1,,,BE-EA,GROUP,A,Other
21a60dfc-c777-4b6e-a9d9-a2c2c573d821,c11df889-da11-4981-b04a-c79c15bf280c,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Study possible horizontal extraction to benefit from opening of shielding for BHN51,0,c3fb0919-85dd-4c9b-8abc-261838db537b,Preparation,EN-HE-PO,SECT,A,Other
45131a00-a6e8-46a6-adad-4ad2a43fef94,c11df889-da11-4981-b04a-c79c15bf280c,f2fa8353-5ffa-4562-a3fd-6e9ff054f910,Design and production of 3 replacement drift tubes,0,,Preparation,EN-MME,GROUP,A,Other
09a84971-82c3-4aeb-af3e-54d55bdcce55,c11df889-da11-4981-b04a-c79c15bf280c,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Transport and Handling,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
052f84a7-4d9c-44f5-ab9c-cd057229db23,c11df889-da11-4981-b04a-c79c15bf280c,0374b2d1-3cf0-49f1-9f5d-c3c83610a0b6,Supervise extraction of STI equipment,0,,Installation,SY-STI,GROUP,A,Other
66e2d733-33a4-42f7-a213-7d0c803b23aa,c11df889-da11-4981-b04a-c79c15bf280c,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,Decabling following DEC RQF1138855,0,,Installation,EN-EL,GROUP,A,Other
c1fbde41-f1e5-4f47-81b1-1f92632b7c3c,c26b05e7-40bb-4652-aee1-75c8313a4dfb,e461b305-7e3b-4d74-8bb9-6fd37ff09d56,,1,,,BE-ABP,GROUP,A,Other
